seq3729	seq3335	0
seq8085	seq599	0
seq6599	seq6530	1
seq6570	seq713	0
seq3305	seq2856	0
seq8018	seq6753	0
seq9243	seq7954	0
seq8216	seq9609	1
seq8387	seq1116	1
seq6243	seq5821	1
seq8168	seq2696	1
seq8790	seq4782	1
seq8482	seq150	0
seq9139	seq8811	1
seq9116	seq3091	0
seq746	seq8494	1
seq8921	seq5856	0
seq6520	seq7086	0
seq8833	seq8366	1
seq10336	seq9456	0
seq5001	seq6264	1
seq911	seq6777	1
seq9331	seq1604	1
seq1788	seq5233	1
seq5506	seq8874	0
seq813	seq6078	1
seq2449	seq413	1
seq7958	seq6795	1
seq10054	seq1686	1
seq4001	seq1093	0
seq8098	seq1686	1
seq6700	seq7306	1
seq2412	seq8867	0
seq8835	seq1018	1
seq7438	seq4296	1
seq4607	seq7778	1
seq4130	seq1332	1
seq6662	seq1993	0
seq4483	seq10173	1
seq9844	seq2928	1
seq6553	seq8099	0
seq7836	seq1275	0
seq10204	seq986	1
seq2468	seq3471	1
seq6547	seq906	0
seq5506	seq7087	0
seq933	seq9031	0
seq3048	seq5890	0
seq940	seq9016	1
seq9131	seq443	0
seq6901	seq8613	1
seq2276	seq8942	0
seq7221	seq9945	0
seq2014	seq5223	1
seq5928	seq2370	1
seq7774	seq9880	1
seq6870	seq3278	0
seq9313	seq10218	1
seq8148	seq9391	1
seq3515	seq9761	1
seq244	seq6346	0
seq4011	seq9407	1
seq9139	seq3688	1
seq9627	seq5407	1
seq5472	seq8347	0
seq4205	seq9210	1
seq1198	seq7870	1
seq4732	seq6343	1
seq2820	seq411	0
seq2047	seq6018	1
seq2271	seq2169	0
seq6830	seq8233	0
seq6880	seq9103	0
seq8436	seq2094	0
seq7035	seq3615	1
seq630	seq8903	0
seq3854	seq8942	0
seq6913	seq4458	1
seq10312	seq45	0
seq546	seq8591	0
seq1556	seq8090	1
seq6505	seq5325	1
seq9609	seq7086	0
seq7986	seq7987	1
seq9616	seq152	0
seq9519	seq7320	1
seq9176	seq2296	0
seq5006	seq7509	1
seq4269	seq3795	0
seq2740	seq8266	0
seq8024	seq2163	1
seq8869	seq459	0
seq5104	seq2556	0
seq2747	seq4612	1
seq568	seq4926	1
seq6497	seq9877	0
seq8287	seq718	0
seq2851	seq8856	0
seq2494	seq3340	0
seq7129	seq1269	1
seq9098	seq6753	0
seq381	seq8725	0
seq110	seq2028	0
seq7109	seq1364	0
seq4424	seq687	1
seq21	seq2604	0
seq9648	seq5193	1
seq2026	seq5732	0
seq5780	seq4923	1
seq5910	seq8810	0
seq1222	seq3485	0
seq2879	seq4667	0
seq8712	seq4459	0
seq4499	seq331	0
seq471	seq9228	1
seq2699	seq7760	0
seq10140	seq9646	0
seq5267	seq461	1
seq4772	seq3837	1
seq8311	seq1395	0
seq1529	seq8488	1
seq1857	seq2395	0
seq822	seq6284	0
seq2514	seq8546	0
seq5228	seq1995	1
seq8035	seq3655	0
seq2466	seq7090	0
seq6875	seq3335	0
seq3024	seq3753	1
seq1904	seq5562	1
seq8540	seq1344	0
seq4615	seq8284	0
seq886	seq288	1
seq9512	seq3100	0
seq8157	seq7252	0
seq2417	seq725	1
seq4548	seq804	1
seq9737	seq4418	0
seq290	seq9820	0
seq9088	seq3711	1
seq9308	seq4725	0
seq3369	seq646	1
seq8814	seq8623	1
seq2032	seq4562	0
seq9648	seq677	1
seq8839	seq9887	0
seq5520	seq709	0
seq7298	seq7002	1
seq8467	seq7252	0
seq2081	seq8372	0
seq8275	seq9057	1
seq3150	seq1203	0
seq6289	seq3344	1
seq6835	seq873	1
seq9399	seq4772	1
seq6524	seq980	0
seq3814	seq2989	0
seq1424	seq350	1
seq3444	seq9118	1
seq2514	seq6176	0
seq8037	seq4772	1
seq11	seq5374	1
seq427	seq5263	0
seq8217	seq6276	0
seq9716	seq7760	0
seq749	seq1388	0
seq7870	seq2717	1
seq9218	seq8198	1
seq2004	seq3485	0
seq2376	seq150	0
seq124	seq383	1
seq9868	seq5333	0
seq6297	seq6346	0
seq8297	seq6094	1
seq1903	seq9728	0
seq8439	seq9052	0
seq2362	seq6691	0
seq2510	seq8874	0
seq5342	seq8281	0
seq873	seq5832	1
seq2186	seq3257	1
seq7721	seq980	0
seq2378	seq10253	0
seq2148	seq3458	0
seq8467	seq3968	0
seq10331	seq9887	0
seq609	seq8729	1
seq4648	seq1689	0
seq4732	seq9816	1
seq7544	seq7382	0
seq7206	seq5412	0
seq1167	seq10199	1
seq4472	seq10219	0
seq8442	seq900	0
seq8408	seq6830	1
seq9626	seq9850	0
seq7599	seq2875	0
seq1465	seq5252	0
seq7699	seq2732	1
seq10147	seq3201	1
seq4850	seq2665	0
seq6727	seq9677	0
seq6979	seq10071	1
seq9177	seq6195	1
seq1973	seq3473	0
seq9932	seq8468	1
seq2477	seq9833	1
seq3561	seq9159	0
seq2711	seq8344	0
seq10087	seq9119	1
seq9308	seq2810	0
seq3994	seq5800	1
seq9818	seq6603	1
seq2927	seq8593	0
seq1714	seq3711	1
seq4129	seq1913	0
seq7156	seq7508	0
seq8098	seq1416	0
seq691	seq3610	1
seq321	seq8661	0
seq2630	seq1196	0
seq1813	seq87	1
seq694	seq2169	0
seq8545	seq5478	0
seq8462	seq10212	1
seq9145	seq9054	0
seq1621	seq172	1
seq4414	seq5625	1
seq146	seq2114	1
seq5205	seq7416	1
seq943	seq1439	0
seq1888	seq9577	0
seq10199	seq931	1
seq5858	seq1438	1
seq1100	seq1178	1
seq2708	seq8937	1
seq7325	seq5317	0
seq3778	seq7086	0
seq3349	seq8478	1
seq6395	seq5456	1
seq8189	seq6197	0
seq132	seq9993	1
seq8921	seq414	0
seq10122	seq4943	0
seq641	seq8251	0
seq7067	seq1344	0
seq4086	seq7083	1
seq7748	seq152	0
seq9327	seq7372	0
seq2165	seq905	1
seq7194	seq6209	1
seq3956	seq7374	0
seq6724	seq3758	0
seq9148	seq10306	0
seq8714	seq8729	1
seq8302	seq429	0
seq8402	seq2618	1
seq6612	seq6430	1
seq9292	seq5163	1
seq4944	seq3092	0
seq7162	seq1292	1
seq4594	seq8747	0
seq2755	seq6856	1
seq5321	seq7560	0
seq6307	seq8198	1
seq7904	seq5731	1
seq9827	seq1998	0
seq8712	seq7462	0
seq3964	seq10221	0
seq5399	seq8502	0
seq1694	seq7364	0
seq4509	seq4347	1
seq1282	seq9907	1
seq1414	seq3097	0
seq3431	seq645	0
seq4165	seq2310	0
seq1905	seq7014	0
seq6191	seq2854	1
seq7209	seq1159	1
seq6565	seq3539	1
seq3071	seq9333	0
seq2572	seq7022	1
seq3313	seq9686	0
seq1590	seq2247	1
seq3300	seq8214	1
seq8407	seq8693	1
seq8901	seq2452	0
seq122	seq10045	1
seq1296	seq7553	0
seq4436	seq2355	0
seq556	seq7954	0
seq4746	seq890	1
seq6491	seq6835	1
seq7837	seq5	1
seq8839	seq3028	0
seq5227	seq7387	0
seq2283	seq8352	1
seq7603	seq890	1
seq922	seq801	1
seq4067	seq1560	0
seq9051	seq2091	1
seq7943	seq5403	0
seq7510	seq776	1
seq7320	seq9834	1
seq8179	seq1277	0
seq3578	seq9731	1
seq3901	seq7223	0
seq8839	seq9059	0
seq6212	seq7065	0
seq8813	seq920	0
seq4662	seq4296	1
seq5291	seq5123	1
seq5321	seq3178	0
seq9621	seq7387	0
seq3643	seq4299	1
seq6828	seq9455	1
seq4280	seq5497	0
seq9627	seq2463	1
seq10312	seq4058	0
seq7159	seq4405	1
seq280	seq3010	1
seq8592	seq814	0
seq2708	seq9305	1
seq6568	seq4065	0
seq8014	seq8493	0
seq7615	seq7461	0
seq3922	seq7954	0
seq3071	seq4224	0
seq6188	seq1623	0
seq6908	seq191	0
seq9139	seq2301	1
seq4410	seq4996	1
seq7807	seq6070	1
seq6696	seq8921	1
seq7674	seq10001	1
seq4821	seq1732	0
seq2411	seq4722	1
seq7890	seq2878	1
seq2529	seq4183	1
seq4499	seq8512	0
seq8526	seq4410	1
seq2973	seq2856	0
seq5348	seq2708	1
seq3637	seq6917	0
seq5102	seq5785	1
seq6474	seq3263	1
seq7124	seq8903	0
seq5290	seq5324	0
seq9034	seq3823	1
seq7405	seq4875	1
seq7385	seq411	0
seq197	seq6974	1
seq10065	seq4058	0
seq9181	seq4041	0
seq9717	seq3094	1
seq8390	seq4193	1
seq6979	seq2923	1
seq7221	seq3161	0
seq4111	seq2029	0
seq6626	seq8685	0
seq7905	seq5800	1
seq7538	seq489	0
seq5733	seq3234	1
seq6520	seq9329	0
seq8646	seq1560	1
seq7386	seq9160	0
seq9053	seq2858	0
seq9098	seq1335	0
seq8614	seq6457	0
seq4509	seq8145	1
seq2125	seq675	1
seq8135	seq7592	0
seq4732	seq5254	1
seq6611	seq9992	1
seq8441	seq6655	0
seq7207	seq8594	0
seq6566	seq3695	1
seq3507	seq9992	0
seq7609	seq4205	1
seq9257	seq7241	1
seq2866	seq7364	0
seq3741	seq4611	0
seq9627	seq9801	1
seq6628	seq8240	1
seq4393	seq3373	1
seq2426	seq969	0
seq245	seq2619	0
seq7130	seq6733	0
seq4839	seq8911	1
seq3875	seq9055	1
seq8542	seq4461	1
seq6437	seq500	1
seq6284	seq1289	1
seq9760	seq8095	1
seq1409	seq2611	0
seq929	seq8591	0
seq7381	seq1791	1
seq4923	seq4244	1
seq1684	seq3477	0
seq488	seq2028	0
seq7755	seq9699	1
seq4141	seq5900	0
seq9156	seq8602	0
seq9460	seq8372	0
seq4234	seq5225	1
seq6700	seq3758	1
seq8388	seq451	1
seq2160	seq1449	0
seq565	seq136	0
seq1323	seq9924	0
seq9042	seq2249	0
seq3624	seq8216	0
seq4506	seq8310	1
seq6480	seq355	0
seq2940	seq5478	0
seq5973	seq5800	1
seq1183	seq8936	1
seq6045	seq150	0
seq11	seq4134	1
seq2202	seq8546	0
seq6484	seq247	1
seq9289	seq3220	1
seq3892	seq9677	0
seq2171	seq218	1
seq8323	seq6999	1
seq4638	seq2677	0
seq3854	seq5085	0
seq7883	seq7321	1
seq9410	seq2322	1
seq749	seq783	0
seq2271	seq5948	0
seq2705	seq179	0
seq2184	seq2526	0
seq1241	seq2769	1
seq2727	seq6163	0
seq650	seq2810	0
seq1692	seq1014	0
seq911	seq8920	0
seq5138	seq206	0
seq574	seq9399	1
seq3133	seq1808	1
seq2073	seq143	0
seq5504	seq3409	1
seq8271	seq1463	0
seq9828	seq7219	0
seq5413	seq5433	1
seq3747	seq4941	0
seq6732	seq4709	0
seq3899	seq503	1
seq6857	seq7124	1
seq7135	seq7101	0
seq1834	seq8867	0
seq608	seq7531	1
seq532	seq4041	0
seq3964	seq2029	0
seq8135	seq8938	0
seq10211	seq4627	1
seq3740	seq4575	1
seq2984	seq4924	1
seq6710	seq3483	1
seq4995	seq1120	1
seq3198	seq8966	0
seq2845	seq6897	0
seq7393	seq1318	1
seq7769	seq7611	0
seq8155	seq2677	0
seq6427	seq5333	0
seq7536	seq8918	0
seq1597	seq7965	0
seq2152	seq3205	1
seq5015	seq4804	1
seq425	seq398	1
seq10257	seq1641	1
seq7053	seq3151	1
seq6872	seq9688	0
seq8963	seq1153	0
seq1904	seq5929	0
seq440	seq2303	0
seq2800	seq7607	1
seq526	seq1500	1
seq1507	seq5588	1
seq8144	seq8810	0
seq4898	seq5390	1
seq6286	seq266	1
seq6096	seq6457	0
seq5076	seq9686	0
seq10329	seq7091	0
seq3026	seq9308	1
seq10310	seq2989	0
seq232	seq1524	1
seq588	seq3392	1
seq7724	seq9149	0
seq6899	seq6458	0
seq3257	seq4253	1
seq6701	seq6550	1
seq3371	seq1489	1
seq6481	seq2981	0
seq4561	seq6551	1
seq2388	seq9583	0
seq2579	seq9419	0
seq9527	seq8374	0
seq3251	seq1829	1
seq8098	seq10116	0
seq9828	seq1543	0
seq3140	seq2310	0
seq3080	seq2576	1
seq208	seq4044	1
seq2207	seq592	1
seq7496	seq4295	0
seq5321	seq6886	0
seq451	seq6197	0
seq4612	seq7461	0
seq7325	seq1294	0
seq9169	seq865	1
seq4282	seq9980	1
seq6873	seq1855	0
seq9650	seq7435	0
seq9493	seq10237	1
seq8644	seq3485	0
seq8198	seq2832	1
seq2792	seq6351	0
seq4376	seq4875	1
seq5417	seq8111	1
seq4183	seq5641	1
seq2692	seq7065	0
seq7202	seq878	1
seq6680	seq5062	1
seq6778	seq7756	1
seq5709	seq3541	0
seq578	seq6892	1
seq8426	seq594	1
seq556	seq2962	0
seq86	seq2350	1
seq1906	seq4562	0
seq6684	seq1511	1
seq8714	seq1039	1
seq2136	seq6670	1
seq2562	seq4202	1
seq3240	seq4253	1
seq3362	seq8705	1
seq3202	seq8129	1
seq8869	seq4065	0
seq5748	seq3421	0
seq8144	seq8493	0
seq5472	seq8290	1
seq3741	seq1909	0
seq5641	seq1434	1
seq9699	seq2496	0
seq1355	seq4607	0
seq6448	seq10328	1
seq7544	seq6673	0
seq7333	seq6759	0
seq656	seq5252	0
seq9600	seq1439	0
seq8062	seq6329	1
seq5389	seq9105	0
seq1721	seq2375	0
seq6442	seq6163	0
seq8275	seq3624	1
seq10284	seq2164	0
seq9813	seq6149	1
seq9990	seq383	1
seq3031	seq5781	1
seq5734	seq8530	0
seq3593	seq3278	0
seq8372	seq9007	1
seq6175	seq2078	1
seq7943	seq5497	0
seq3757	seq9277	0
seq3444	seq4629	1
seq5910	seq8570	0
seq726	seq6753	0
seq1091	seq1196	0
seq2233	seq367	0
seq9131	seq969	0
seq2800	seq6284	1
seq5404	seq8506	0
seq144	seq7382	0
seq2548	seq7166	0
seq8334	seq2696	1
seq9205	seq8284	0
seq3561	seq4478	0
seq10127	seq7933	1
seq3190	seq2778	0
seq5848	seq6529	1
seq502	seq206	0
seq5416	seq2688	1
seq4380	seq763	0
seq9947	seq9107	1
seq2737	seq206	0
seq8895	seq790	0
seq6771	seq5099	1
seq3230	seq4065	0
seq1299	seq3096	1
seq8300	seq873	1
seq7887	seq7410	1
seq7590	seq8872	1
seq7453	seq3573	1
seq5531	seq3683	1
seq5844	seq6278	1
seq7678	seq2383	0
seq8394	seq2287	1
seq3501	seq319	1
seq3889	seq6561	0
seq9243	seq4094	0
seq2743	seq5257	0
seq641	seq443	0
seq7804	seq433	1
seq3450	seq3894	0
seq6637	seq2565	1
seq8141	seq3753	0
seq7209	seq4221	1
seq3287	seq8828	1
seq632	seq5407	0
seq4797	seq8235	0
seq9932	seq3316	0
seq1100	seq7556	1
seq6659	seq8127	0
seq8553	seq3775	0
seq8125	seq9956	0
seq3475	seq7527	0
seq630	seq8856	0
seq3349	seq3088	1
seq8599	seq10282	1
seq8565	seq2094	0
seq458	seq3251	1
seq8020	seq1573	0
seq1074	seq903	1
seq7321	seq5149	1
seq7225	seq8856	0
seq1902	seq7090	0
seq3972	seq3943	1
seq6306	seq1783	1
seq5745	seq8966	0
seq8502	seq7115	1
seq8401	seq7742	0
seq1233	seq5274	0
seq4726	seq5301	1
seq2739	seq1203	0
seq5573	seq1294	0
seq4875	seq4876	1
seq8561	seq1507	1
seq9116	seq3537	0
seq9741	seq6788	1
seq4643	seq6655	0
seq2232	seq8942	0
seq8434	seq9226	0
seq8085	seq3753	0
seq3474	seq2452	0
seq4511	seq2825	0
seq9042	seq8512	0
seq156	seq5054	0
seq10318	seq10016	0
seq4966	seq1617	0
seq6448	seq275	0
seq1663	seq1746	1
seq783	seq3444	1
seq427	seq4859	0
seq2271	seq8372	0
seq3922	seq4646	0
seq7225	seq6218	0
seq3444	seq1306	1
seq2370	seq10151	1
seq8439	seq7293	0
seq7510	seq3161	0
seq7047	seq8627	0
seq630	seq6331	1
seq2758	seq7181	1
seq2302	seq1742	1
seq4548	seq126	1
seq7817	seq6072	1
seq4285	seq3299	0
seq6994	seq10221	0
seq2097	seq6595	1
seq6024	seq7793	1
seq5695	seq1126	1
seq1973	seq6216	0
seq7924	seq7385	1
seq7369	seq8084	1
seq9702	seq554	1
seq2275	seq2487	1
seq5969	seq3192	0
seq4277	seq3097	0
seq10293	seq3755	0
seq8905	seq4076	1
seq8467	seq3627	0
seq1097	seq1489	1
seq5859	seq4003	0
seq4398	seq5175	1
seq8511	seq2985	0
seq873	seq1799	1
seq2100	seq206	0
seq9460	seq377	0
seq4405	seq2987	1
seq893	seq4750	1
seq6170	seq6147	0
seq8543	seq4324	0
seq9247	seq8090	1
seq1252	seq692	1
seq6676	seq6331	1
seq8030	seq1751	1
seq3724	seq10221	0
seq442	seq1179	1
seq9387	seq4248	0
seq9894	seq2367	1
seq7164	seq7117	1
seq8486	seq8506	0
seq9407	seq9118	1
seq911	seq6917	0
seq1222	seq763	0
seq4277	seq9832	0
seq9156	seq4175	0
seq11	seq8387	1
seq4084	seq8059	0
seq3145	seq6863	0
seq4261	seq3624	1
seq3986	seq9728	0
seq9813	seq8758	1
seq10337	seq5900	0
seq1349	seq6669	0
seq1116	seq683	1
seq4582	seq4722	1
seq5203	seq6270	0
seq2126	seq7529	1
seq5342	seq8450	1
seq5756	seq6319	1
seq4929	seq8127	0
seq2306	seq6758	1
seq7905	seq9849	0
seq4944	seq7065	0
seq5709	seq7395	0
seq9488	seq8708	1
seq6667	seq9160	0
seq1179	seq347	0
seq8407	seq6830	1
seq8189	seq6036	0
seq8486	seq441	0
seq8300	seq3899	1
seq6685	seq10175	0
seq6864	seq9943	0
seq7883	seq1422	1
seq8303	seq6041	0
seq5122	seq7547	0
seq10331	seq9660	1
seq7244	seq3026	1
seq5654	seq5985	0
seq29	seq4607	0
seq8705	seq7065	0
seq676	seq9406	1
seq8198	seq2658	1
seq7712	seq9646	0
seq6977	seq1073	1
seq1452	seq445	0
seq8796	seq5439	1
seq372	seq9968	0
seq9650	seq3477	0
seq2085	seq4622	0
seq3667	seq9519	1
seq7369	seq2732	1
seq3601	seq2050	1
seq7589	seq3348	1
seq8818	seq10321	1
seq543	seq1093	0
seq2928	seq6710	1
seq5076	seq1560	0
seq4499	seq3698	0
seq223	seq2249	0
seq6768	seq10082	0
seq7528	seq10016	0
seq406	seq4397	1
seq890	seq4372	1
seq2845	seq6218	0
seq4128	seq8251	0
seq9008	seq492	0
seq434	seq443	0
seq7178	seq691	1
seq2962	seq1876	1
seq2662	seq4693	1
seq29	seq1305	0
seq1323	seq7139	0
seq9723	seq8730	0
seq5281	seq7575	1
seq3450	seq3884	0
seq4752	seq9333	0
seq5881	seq6050	0
seq5307	seq5433	1
seq6871	seq9861	0
seq4577	seq4784	1
seq2376	seq4643	1
seq8705	seq8344	0
seq6533	seq405	0
seq5225	seq760	1
seq3328	seq2845	1
seq2931	seq8323	0
seq8689	seq1167	1
seq10142	seq1780	0
seq532	seq6122	0
seq5144	seq7538	1
seq5988	seq1621	0
seq1199	seq8729	1
seq6374	seq10057	0
seq532	seq2249	0
seq9003	seq1906	1
seq1115	seq6827	0
seq9900	seq10334	0
seq3628	seq3242	1
seq2345	seq7167	1
seq4274	seq4134	1
seq7352	seq9790	1
seq1250	seq2364	1
seq3034	seq1386	1
seq4732	seq9499	1
seq4328	seq275	0
seq5755	seq7659	1
seq3559	seq3257	1
seq1065	seq658	1
seq6647	seq3537	0
seq7721	seq2383	0
seq6953	seq7090	0
seq195	seq7364	0
seq6505	seq1162	1
seq8582	seq7824	1
seq8865	seq441	0
seq2373	seq2702	1
seq5487	seq2989	0
seq6913	seq3349	1
seq2412	seq5707	0
seq3368	seq9648	1
seq1857	seq8593	0
seq6160	seq3187	0
seq2488	seq862	0
seq5873	seq1196	0
seq9139	seq9062	1
seq650	seq2183	0
seq7855	seq10057	0
seq8136	seq5900	0
seq3620	seq377	0
seq10299	seq3194	1
seq5431	seq1416	0
seq6653	seq7104	0
seq9139	seq5814	1
seq3808	seq8178	1
seq1903	seq7364	0
seq3134	seq2619	0
seq2414	seq9918	1
seq361	seq7773	1
seq5918	seq404	1
seq10327	seq5412	0
seq10284	seq1680	0
seq901	seq10232	1
seq792	seq6132	1
seq2607	seq776	1
seq7520	seq4905	1
seq1122	seq6727	1
seq5339	seq6955	0
seq8312	seq2922	0
seq9916	seq131	1
seq1264	seq5591	1
seq1207	seq3353	1
seq328	seq445	0
seq4247	seq5965	1
seq8660	seq7106	1
seq9253	seq9031	0
seq8441	seq7742	0
seq873	seq1302	1
seq3732	seq1532	0
seq8788	seq5263	0
seq9868	seq4324	0
seq5004	seq8127	0
seq8440	seq7742	0
seq5817	seq7171	1
seq7185	seq3257	1
seq3729	seq2894	0
seq2844	seq1010	1
seq1652	seq3658	0
seq2063	seq1617	0
seq7589	seq4574	1
seq4689	seq6693	1
seq4827	seq2164	0
seq1697	seq7359	1
seq122	seq6930	1
seq4606	seq1259	1
seq27	seq3852	0
seq8865	seq9816	0
seq6502	seq8347	0
seq2135	seq7458	0
seq10271	seq2328	1
seq8197	seq6759	0
seq632	seq6827	0
seq7462	seq7870	1
seq5969	seq4295	0
seq694	seq2465	0
seq9482	seq3369	1
seq5535	seq2844	1
seq7729	seq8519	1
seq5906	seq130	0
seq2900	seq8867	0
seq8553	seq998	0
seq6463	seq6759	0
seq5825	seq3894	0
seq9552	seq1279	0
seq6337	seq1335	0
seq1586	seq6833	0
seq3907	seq1681	0
seq3025	seq10071	1
seq8085	seq5317	0
seq4291	seq4017	1
seq2996	seq9417	0
seq2579	seq6733	0
seq2479	seq150	0
seq9977	seq900	0
seq2332	seq8347	0
seq2548	seq1573	0
seq2711	seq8064	0
seq10310	seq9159	0
seq4243	seq8033	1
seq3182	seq1294	0
seq6174	seq4769	0
seq6706	seq7347	1
seq5456	seq8838	0
seq3535	seq1392	1
seq6871	seq7154	0
seq4129	seq9968	0
seq4827	seq293	0
seq3159	seq3852	0
seq488	seq971	0
seq5826	seq687	1
seq2820	seq9495	0
seq8683	seq1726	0
seq580	seq303	1
seq7819	seq6790	1
seq1296	seq1124	0
seq8088	seq247	1
seq3637	seq411	0
seq9638	seq5062	1
seq2461	seq783	0
seq724	seq6122	0
seq6188	seq6369	0
seq7857	seq1485	1
seq2573	seq9329	0
seq723	seq5891	1
seq1554	seq304	0
seq6899	seq2413	0
seq8988	seq241	1
seq9120	seq7168	1
seq4564	seq8493	0
seq4643	seq6279	0
seq342	seq2350	1
seq8478	seq7870	1
seq9157	seq6823	1
seq3875	seq4450	1
seq2494	seq2413	0
seq726	seq4941	0
seq8216	seq369	1
seq3701	seq2546	0
seq561	seq9213	0
seq7300	seq429	0
seq3450	seq5085	0
seq2944	seq6434	1
seq2032	seq6425	0
seq4612	seq2303	0
seq4788	seq9294	1
seq8350	seq1909	0
seq8653	seq4646	0
seq909	seq5263	0
seq10058	seq5001	1
seq3353	seq7261	1
seq6727	seq4698	0
seq8402	seq5331	0
seq8565	seq7537	0
seq9325	seq6917	0
seq10309	seq9816	0
seq1457	seq4000	0
seq6170	seq375	0
seq8448	seq3627	0
seq4422	seq8747	0
seq9661	seq9521	1
seq2924	seq8200	1
seq4643	seq6351	0
seq6325	seq2696	1
seq963	seq2670	0
seq4253	seq243	1
seq4732	seq615	1
seq3985	seq3444	1
